"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","group"
"G6PC3",698.821192136184,0.181306741759536,0.138297408699467,1.31099160472003,0.189860599975496,0.461883558869949,"Stable"
"YTHDF2",1354.11790203903,0.120201528012523,0.0917256528245037,1.31044614359411,0.190044952203851,0.462267944879602,"Stable"
"UHRF1BP1L",700.609469662001,-0.119137908678181,0.0909398759948503,-1.31007335753271,0.190171020404779,0.462382282843937,"Stable"
"AC008870.2",12.9740871603807,-0.624585548858418,0.47675243594482,-1.31008360265769,0.190167554901681,0.462382282843937,"Stable"
"AC004130.2",9.16534927201007,0.810125425159743,0.618359194401718,1.31012109546388,0.190154873028762,0.462382282843937,"Stable"
"ZNF710-AS1",15.8284119790319,0.615646116513507,0.470029680253394,1.30980264093453,0.190262609514869,0.462476791900579,"Stable"
"GMPR2",1092.51062452159,0.138802281499137,0.105969834677864,1.30982823480928,0.190253949179379,0.462476791900579,"Stable"
"SLC25A36",2065.74624110182,0.140810078498473,0.107512144264661,1.30971323715619,0.190292863825142,0.462486257904435,"Stable"
"SCG2",73.9153832287688,0.540076649095429,0.412442934384242,1.30945787664356,0.190379297538933,0.462632240349112,"Stable"
"FGF2",1271.91445860725,-0.1939959873069,0.148159746525859,-1.30937040495706,0.190408911357909,0.4626401259901,"Stable"
"FOXP4",364.376630341444,0.170266357386644,0.130103676803785,1.30869750624673,0.190636836790625,0.463129784199879,"Stable"
"PIWIL4",98.6185813418839,0.433012428793298,0.330966260206554,1.30832801060464,0.190762078403941,0.463369883095272,"Stable"
"TMEM161B",302.860214655234,0.178603509711211,0.136586445904559,1.30762249891188,0.191001381844748,0.463694374493719,"Stable"
"SRSF6",2786.11030521222,-0.145794742191139,0.111492362945118,-1.30766573009943,0.19098671184975,0.463694374493719,"Stable"
"ITGB1-DT",6.29612713500713,0.786783806670354,0.601605530908915,1.3078068040393,0.190938845836121,0.463694374493719,"Stable"
"GLTP",1031.35947653869,0.191745465840408,0.146622083423703,1.30775297528892,0.190957108746456,0.463694374493719,"Stable"
"WWC2-AS2",13.0018814617119,-0.679236485890025,0.519525978124293,-1.30741582613896,0.191071525278817,0.463784981252344,"Stable"
"SLC25A19",51.297161018863,0.338750205887105,0.259123203632521,1.30729398656057,0.191112885743717,0.463784981252344,"Stable"
"NTRK2",56.5474128515407,0.562543193337175,0.430341755417809,1.30720104720262,0.191144439979236,0.463784981252344,"Stable"
"LINC02298",23.3887478008126,-0.487192092440925,0.372695331291338,-1.30721275942167,0.191140463302961,0.463784981252344,"Stable"
"TNXB",7698.27249096922,-0.536189160522709,0.410341090413246,-1.30669136737616,0.191317551704698,0.464076654867817,"Stable"
"EP400",1294.16574290902,-0.157587459415856,0.120595548743881,-1.30674358263868,0.191299811594205,0.464076654867817,"Stable"
"KIF23",104.674300128991,0.234672347747074,0.179660312753771,1.30620026287441,0.191484463459801,0.464417322560438,"Stable"
"COQ3",42.5946852684344,0.377543008919453,0.289059549758711,1.30610806401173,0.191515811040498,0.464429150615832,"Stable"
"VEPH1",607.08642702562,0.518231550521634,0.396888986321531,1.30573426923417,0.191642939812873,0.464473056142402,"Stable"
"USF1",520.699406243494,-0.209162021066846,0.160196084938128,-1.30566250197456,0.191667355183755,0.464473056142402,"Stable"
"PSMD14",735.788517156799,0.150726354297045,0.115431153196603,1.30576841799655,0.191631323136243,0.464473056142402,"Stable"
"MFN2",2701.71964437361,-0.121083739158058,0.0927259013320583,-1.30582434269847,0.191612299870717,0.464473056142402,"Stable"
"CBR4",272.928765866106,0.164824098388557,0.126228977261548,1.30575484301865,0.191635940990575,0.464473056142402,"Stable"
"AMZ1",6.30695555555845,-0.95792998038557,0.733715454959073,-1.30558784595726,0.191692755743923,0.464473056142402,"Stable"
"PGAP4",367.682043576663,0.384644200313982,0.294639082101538,1.30547583019359,0.191730872026921,0.464501263423409,"Stable"
"DHX15",2464.54437139122,0.129213716439803,0.0989848738551695,1.30538850439778,0.19176059077157,0.464509121232528,"Stable"
"RAB33B",196.898954854607,-0.182114584905889,0.139550278367806,-1.30501054556049,0.191889256918986,0.464756627918775,"Stable"
"UNC50",634.499302664676,0.159756201213172,0.122425630745539,1.30492446916794,0.191918568237458,0.464763461659931,"Stable"
"RAET1E",9.17075882763982,-1.0067584541447,0.771625124918737,-1.30472482249813,0.191986565953948,0.464863966279604,"Stable"
"RHOF",12.7755392005989,0.642534107780965,0.492630454092294,1.30429229951867,0.192133939842414,0.465028276249848,"Stable"
"FNBP1L",589.513005429612,0.433650033887941,0.332463954569121,1.30435202953042,0.192113583040621,0.465028276249848,"Stable"
"ANKRD61",10.0015289606397,-0.659791245935456,0.505810639615685,-1.30442342303587,0.192089253241934,0.465028276249848,"Stable"
"ELMOD2",779.933672349103,0.146123517723162,0.112041514060791,1.30419085236459,0.192168518049024,0.465031677167264,"Stable"
"B3GNT2",232.920988245241,0.257812526980577,0.197688881664851,1.30413265940598,0.192188355151885,0.465031677167264,"Stable"
"CIPC",249.014391018888,0.170256326576903,0.130567739112366,1.30396932453875,0.192244041590585,0.465102276572919,"Stable"
"KDM4C",397.983986922265,-0.188826902467025,0.144819041416736,-1.30388173143371,0.192273909960005,0.465110402626263,"Stable"
"ZBED6CL",5.3548530904325,-1.01326230398802,0.777586981967219,-1.30308547787743,0.192545580908339,0.465510847049304,"Stable"
"UBL7-AS1",15.7429433306968,-0.503711290762254,0.386485321636289,-1.30331286225738,0.192467971667768,0.465510847049304,"Stable"
"HCG27",10.4076197363387,-0.641148566991897,0.491998067718794,-1.30315261188861,0.192522664806201,0.465510847049304,"Stable"
"AL731577.2",5.19238950014633,0.905231387603613,0.694676487542654,1.3030977783713,0.192541382001707,0.465510847049304,"Stable"
"TMEM39B",254.264036511728,-0.17497006008737,0.13431193446935,-1.30271416891324,0.192672362921519,0.46575318372252,"Stable"
"CACNB1",136.727836411922,0.20080231768295,0.154154404806688,1.30260512461359,0.192709607328617,0.465779041270227,"Stable"
"COX10",184.252312785213,0.235310437478911,0.180745044143992,1.30189150465143,0.19295347698329,0.466304236042951,"Stable"
"VANGL2",5.64558194947115,-1.25852395427322,0.966837398028785,-1.30169142902326,0.19302189071585,0.466341100607213,"Stable"
"TMEM231",163.176125002187,-0.285671021189094,0.219452127823399,-1.30174641741903,0.193003086243226,0.466341100607213,"Stable"
"ZNF134",331.418952352316,-0.196912230867061,0.151348682536262,-1.30105018139079,0.193241278611774,0.466678352820864,"Stable"
"LINC00174",66.361288255846,-0.300180539925198,0.230718864693572,-1.30106630129219,0.193235761320692,0.466678352820864,"Stable"
"ADIRF-AS1",124.577124008213,-0.356796525078313,0.274205044027363,-1.30120336168108,0.193188854910378,0.466678352820864,"Stable"
"AL021368.2",223.427261250516,-0.292650427012407,0.224968857390447,-1.30084861703544,0.19331027696863,0.466780733472972,"Stable"
"DDX31",189.962060598357,0.193338442429817,0.148690538179683,1.30027401068507,0.19350707224647,0.467191631012016,"Stable"
"MEIG1",4.57014580604119,-0.997963643052543,0.767957686753476,-1.29950342351727,0.193771219336141,0.467765003199311,"Stable"
"TRAPPC12-AS1",14.4936243420975,-0.58646724314913,0.451404261703976,-1.29920626122428,0.193873153339427,0.467946688036903,"Stable"
"ROM1",140.883808671525,0.300338560097768,0.231193397951294,1.29907931091112,0.193916712430576,0.467987444235826,"Stable"
"KCTD9P4",7.05301115348769,0.88001829053614,0.677534321011158,1.29885418826133,0.193993974002614,0.468109513667427,"Stable"
"PWWP3A",762.884707737261,-0.192907005559572,0.148537591641135,-1.29870831638116,0.194044048957501,0.468165956952605,"Stable"
"TUBG2",507.026585100805,-0.136093054922236,0.104812087084043,-1.29844809609707,0.194133401034702,0.4683171347661,"Stable"
"PEG3",138.780149906725,-0.377240691678461,0.290651772773666,-1.29791292197699,0.194317259176275,0.468631795497971,"Stable"
"BCYRN1",71.0036258531858,-0.648303892816186,0.499473506535493,-1.29797453585282,0.194296085329279,0.468631795497971,"Stable"
"PRSS12",6474.94584053952,-0.209941562436292,0.161847364237776,-1.29715774751734,0.194576915386084,0.46919351023211,"Stable"
"ZBTB43",310.010764409395,0.16304411044339,0.125752511788015,1.29654754505611,0.194786910879506,0.469252681067187,"Stable"
"TSSK4",35.3560274669297,-0.374486821174618,0.288869605475442,-1.29638706903158,0.194842164809032,0.469252681067187,"Stable"
"TOMM40L",122.746848546519,-0.235337937519086,0.181475711152246,-1.2968012965749,0.194699564473752,0.469252681067187,"Stable"
"SHC2",301.125119401523,-0.219896668435199,0.169545107822621,-1.29698032139775,0.194637957798178,0.469252681067187,"Stable"
"RFX8",180.820039744574,-0.34295084204295,0.264523322142685,-1.29648622006176,0.19480802449533,0.469252681067187,"Stable"
"LDHAP4",289.140448540051,0.934008665807936,0.720412159328047,1.2964920895826,0.194806003602144,0.469252681067187,"Stable"
"COL11A2",28.1259926123727,-0.465021934240107,0.358631480641968,-1.29665676144128,0.194749312867561,0.469252681067187,"Stable"
"ANKRD31",7.39394232907622,-0.931582771342992,0.718329369013241,-1.2968741242234,0.19467450103166,0.469252681067187,"Stable"
"AC092155.1",18.0085130588485,-0.581965988770656,0.448901483343271,-1.29642251220995,0.194829960284314,0.469252681067187,"Stable"
"EID2",181.953693322076,0.188818757412587,0.145681193687527,1.29610935106412,0.19493781378901,0.469418603201781,"Stable"
"PAQR8",181.963459162044,-0.207623731820861,0.160215275761563,-1.29590471841058,0.195008313454802,0.469523927482434,"Stable"
"LSP1P4",746.736660623975,-0.300844512544472,0.232193126480378,-1.29566502292606,0.195090916680901,0.4696583607528,"Stable"
"GALNT1",1717.32280757831,-0.154285801077652,0.119101524427925,-1.29541415879206,0.195177396296399,0.469802087806326,"Stable"
"AC025594.1",266.48771128292,-0.172919583611024,0.133509506764311,-1.2951855474703,0.195256229247503,0.469927372036685,"Stable"
"KLF3",1424.41289543724,-0.155192027351529,0.119846671653722,-1.29492146264964,0.195347323726693,0.470082127936473,"Stable"
"PDK3",62.7126532504123,0.326229869765568,0.252094686405121,1.2940767392507,0.195638915253317,0.470590179341849,"Stable"
"MROH6",90.9357239263971,0.379488294181641,0.293236975628316,1.29413520709152,0.195618722366877,0.470590179341849,"Stable"
"MANEA",477.083224106282,0.148765818349579,0.114950364180984,1.29417439787624,0.195605188002553,0.470590179341849,"Stable"
"PRELID1P1",20.3081266305803,0.544469179647807,0.42082107690164,1.29382583129283,0.195725588031295,0.470734125018378,"Stable"
"CYP46A1",22.6933484280667,-0.516110822500619,0.398944878575239,-1.29368955516817,0.195772674577606,0.470782836549356,"Stable"
"PURPL",28.0352897058622,-0.607907335883089,0.469968810476158,-1.29350570151065,0.195836213415407,0.470816933135465,"Stable"
"CD151",7563.04873533591,0.14882428690833,0.115056100136335,1.2934932327098,0.195840523113287,0.470816933135465,"Stable"
"ZNF879",62.3545985077577,-0.282040743477686,0.218089834260184,-1.29323195844703,0.195930845551817,0.470845936276768,"Stable"
"VASN",3882.2719179524,-0.26673720419045,0.206257311618123,-1.29322544785371,0.195933096651849,0.470845936276768,"Stable"
"PTPRO",65.2828588094811,-0.402451837290014,0.311183848328711,-1.29329282175627,0.195909802396161,0.470845936276768,"Stable"
"TTI1",358.55770090009,-0.151024518398712,0.116828684558647,-1.29270066652937,0.196114607164357,0.4712175818541,"Stable"
"AC007000.2",5.7420197903039,0.882488008448732,0.682750180298837,1.29254892040083,0.196167115825871,0.471279206786924,"Stable"
"DOK1",338.232766032557,0.146852242577087,0.113666082323995,1.29196185506331,0.196370354858015,0.471682190166265,"Stable"
"ADAR",4827.88862718135,-0.110604762047352,0.0856134239176902,-1.29190910707752,0.196388623491853,0.471682190166265,"Stable"
"GALNT17",27.2242845379772,1.26726983084975,0.981062356091877,1.29173219518686,0.196449903898827,0.471764791117564,"Stable"
"MAP11",170.086339135106,0.282314847294213,0.2185746912544,1.29161727587951,0.196489718234624,0.471795826799845,"Stable"
"LTA4H",1328.35573536088,-0.189060879414014,0.146418070666928,-1.29124006724614,0.196620445483495,0.471980533042539,"Stable"
"ARSJ",1494.46746746196,0.305948996119555,0.236938985345095,1.29125646281446,0.196614762032145,0.471980533042539,"Stable"
"ADGRL1",307.969533679118,-0.352707184425678,0.273221326080008,-1.29092113520594,0.196731025803048,0.472181374516345,"Stable"
"MPRIPP1",68.4843000622903,-0.306595938537556,0.237531188683514,-1.29076076382569,0.196786647075257,0.472250269858486,"Stable"
"RPL7P26",9.4590704685052,0.747096648301298,0.579000459076849,1.29032134014619,0.196939110479994,0.47242229879293,"Stable"
"DTX4",760.761028177938,0.376377698182316,0.291682385069435,1.29036828224207,0.196922819222382,0.47242229879293,"Stable"
"DCAF15",195.150900645942,-0.1823981767119,0.141346287384849,-1.29043486098278,0.196899714758105,0.47242229879293,"Stable"
"SMC1A",1205.06699894607,-0.163969964771364,0.127107634723031,-1.29000877979247,0.197047609733357,0.472492339058037,"Stable"
"PDE6C",4.5861221444946,0.929970250195424,0.72090466151705,1.2900044899674,0.197049099167151,0.472492339058037,"Stable"
"BET1L",587.23738184037,-0.16837005149101,0.13051491397299,-1.29004453487862,0.197035195833659,0.472492339058037,"Stable"
"UXT",463.193806341873,0.161958643833783,0.125597406376815,1.28950627649012,0.197222135715503,0.472842630654346,"Stable"
"PPP1R14BP2",9.29797226468001,0.751047533342604,0.582684907401697,1.28894282965328,0.197417962725307,0.473182808198839,"Stable"
"LINC01772",24.7895933227351,-0.444368254745555,0.344753940870336,-1.28894322026818,0.197417826917088,0.473182808198839,"Stable"
"TCF25",2088.30300501169,-0.102102633583325,0.079222660104596,-1.2888059230594,0.197465566352777,0.473232258114941,"Stable"
"ZMAT5",154.810298392385,-0.186761554735071,0.144942138210504,-1.2885249040816,0.197563305442561,0.473401829280214,"Stable"
"AC009690.1",8.48825459561431,0.820714325954062,0.637059561342921,1.28828507686785,0.197646745930674,0.473537096456872,"Stable"
"PPIA",9562.05731815054,0.156124757650277,0.121208100172025,1.2880719805747,0.197720907852218,0.473650099435714,"Stable"
"HEPH",2888.58877173638,-0.248105080573576,0.192663192444281,-1.28776585411004,0.197827481831047,0.473840705628086,"Stable"
"YY1AP1",691.923159647688,-0.109988495684093,0.0854257289561263,-1.28753359237451,0.197908368793123,0.473969742079627,"Stable"
"CSKMT",43.3523620680266,-0.319837816821955,0.248462043299867,-1.28727033141213,0.198000080729285,0.474124664445927,"Stable"
"RPL26P19",3334.03356781582,-0.207839993986234,0.161475920085402,-1.28712686000681,0.198050074793606,0.474155987970205,"Stable"
"KRT7",178.221236213125,0.914492449012138,0.710518455030392,1.28707768607224,0.198067212073732,0.474155987970205,"Stable"
"C3orf67",43.7970749536789,-0.322757797697852,0.25078917996512,-1.28696859147887,0.198105235775755,0.474182314008952,"Stable"
"AL355388.1",13.9300636239085,-0.537699009883596,0.418000239134372,-1.2863605317478,0.198317266020723,0.474625076024224,"Stable"
"BACH2",118.85821865939,0.686523772606019,0.533997860193995,1.28563019401728,0.198572153884082,0.475170272762713,"Stable"
"ZNF17",68.8237797847398,-0.265703198939933,0.206737973546866,-1.28521719731232,0.198716395708589,0.475366349451477,"Stable"
"SH3TC2",25.6371212792627,0.796497570558613,0.619763914775647,1.28516286858512,0.198735376074471,0.475366349451477,"Stable"
"AC027237.6",4.27631333604833,1.11897267937223,0.870674266723705,1.28517945474931,0.198729581366655,0.475366349451477,"Stable"
"RNU1-4",4.24807417208435,-1.23039011949809,0.957531087147662,-1.28496101694539,0.198805906876373,0.47540542948698,"Stable"
"RNU1-3",4.24807417208435,-1.23039011949809,0.957531087147662,-1.28496101694539,0.198805906876373,0.47540542948698,"Stable"
"MTND6P22",4.28867537629943,1.18586598824281,0.923118757428568,1.28462993379763,0.198921633242189,0.475617341950696,"Stable"
"RGPD8",894.554223970552,-0.227156506302123,0.1768531168983,-1.28443597877186,0.198989450892947,0.475714663566801,"Stable"
"SNAP29",786.251974825343,-0.126901428297744,0.0988402306948748,-1.28390461460472,0.199175332431174,0.476094169959802,"Stable"
"PYCARD",104.123197506804,0.302725349180038,0.235874311597916,1.28341805061028,0.199345653258623,0.476436382839196,"Stable"
"ERVK13-1",246.826726491687,-0.407871923490061,0.317851588024021,-1.28321499359392,0.199416764455769,0.476476526266713,"Stable"
"DYNC1I2P1",432.696784410687,0.15071704082607,0.117448320546717,1.28326263095538,0.199400080040259,0.476476526266713,"Stable"
"ASH1L",2392.4538849071,-0.112027488582971,0.0873075919686433,-1.28313570511951,0.199444536556207,0.476477994809185,"Stable"
"SENP8",37.3417808002334,-0.330320700402675,0.257523393186443,-1.28268230825744,0.199603400591162,0.476662809768876,"Stable"
"NPR1",83.5845211392636,0.72077106953921,0.56187697944641,1.28279160012811,0.199565097767552,0.476662809768876,"Stable"
"IFTAP",213.325011118291,-0.232200305931585,0.181016838730472,-1.28275528155325,0.199577825510712,0.476662809768876,"Stable"
"AC009120.2",20.2120911989546,-0.446523028744204,0.348138658697182,-1.28260110616615,0.199631862446303,0.47666589910457,"Stable"
